AirportID,IATA_CODE,AirportName,City,Country
AP979,DXB,Dubai International,Dubai,UAE
AP596,JFK,John F. Kennedy International,New York,USA
AP685,LAX,Los Angeles International,Los Angeles,USA
AP146,FRA,Frankfurt International,Frankfurt,Germany
AP813,CDG,Charles de Gaulle,Paris,France
AP762,SIN,Changi International,Singapore,Singapore
AP773,HKG,Hong Kong International,Hong Kong,China
AP446,DEL,Indira Gandhi International,New Delhi,India
AP749,BOM,Chhatrapati Shivaji,Mumbai,India
AP605,BLR,Kempegowda International,Bengaluru,India
AP757,HYD,Rajiv Gandhi International,Hyderabad,India
AP324,MAA,Chennai International,Chennai,India
AP433,LHR,Heathrow,London,UK
AP618,DXB,Dubai International,Dubai,UAE
AP163,JFK,John F. Kennedy International,New York,USA
AP440,LAX,Los Angeles International,Los Angeles,USA
AP375,FRA,Frankfurt International,Frankfurt,Germany
AP212,CDG,Charles de Gaulle,Paris,France
AP541,SIN,Changi International,Singapore,Singapore
AP349,HKG,Hong Kong International,Hong Kong,China
AP207,DEL,Indira Gandhi International,New Delhi,India
AP623,BOM,Chhatrapati Shivaji,Mumbai,India
AP716,BLR,Kempegowda International,Bengaluru,India
AP833,HYD,Rajiv Gandhi International,Hyderabad,India
AP263,MAA,Chennai International,Chennai,India
AP960,LHR,Heathrow,London,UK
AP554,DXB,Dubai International,Dubai,UAE
AP465,JFK,John F. Kennedy International,New York,USA
AP139,LAX,Los Angeles International,Los Angeles,USA
AP882,FRA,Frankfurt International,Frankfurt,Germany
AP101,CDG,Charles de Gaulle,Paris,France
AP523,SIN,Changi International,Singapore,Singapore
AP774,HKG,Hong Kong International,Hong Kong,China
AP790,DEL,Indira Gandhi International,New Delhi,India
AP679,BOM,Chhatrapati Shivaji,Mumbai,India
AP960,BLR,Kempegowda International,Bengaluru,India
AP262,HYD,Rajiv Gandhi International,Hyderabad,India
AP205,MAA,Chennai International,Chennai,India
AP442,LHR,Heathrow,London,UK
AP294,DXB,Dubai International,Dubai,UAE
AP725,JFK,John F. Kennedy International,New York,USA
AP770,LAX,Los Angeles International,Los Angeles,USA
AP125,FRA,Frankfurt International,Frankfurt,Germany
AP798,CDG,Charles de Gaulle,Paris,France
AP115,SIN,Changi International,Singapore,Singapore
AP433,HKG,Hong Kong International,Hong Kong,China
AP124,DEL,Indira Gandhi International,New Delhi,India
AP824,BOM,Chhatrapati Shivaji,Mumbai,India
AP526,BLR,Kempegowda International,Bengaluru,India
AP826,HYD,Rajiv Gandhi International,Hyderabad,India
AP595,MAA,Chennai International,Chennai,India
AP830,LHR,Heathrow,London,UK
AP824,DXB,Dubai International,Dubai,UAE
AP392,JFK,John F. Kennedy International,New York,USA
AP885,LAX,Los Angeles International,Los Angeles,USA
AP615,FRA,Frankfurt International,Frankfurt,Germany
AP742,CDG,Charles de Gaulle,Paris,France
AP882,SIN,Changi International,Singapore,Singapore
AP226,HKG,Hong Kong International,Hong Kong,China
AP893,DEL,Indira Gandhi International,New Delhi,India
AP933,BOM,Chhatrapati Shivaji,Mumbai,India
AP556,BLR,Kempegowda International,Bengaluru,India
AP728,HYD,Rajiv Gandhi International,Hyderabad,India
AP959,MAA,Chennai International,Chennai,India
AP872,LHR,Heathrow,London,UK
AP650,DXB,Dubai International,Dubai,UAE
AP826,JFK,John F. Kennedy International,New York,USA
AP681,LAX,Los Angeles International,Los Angeles,USA
AP156,FRA,Frankfurt International,Frankfurt,Germany
AP306,CDG,Charles de Gaulle,Paris,France
AP792,SIN,Changi International,Singapore,Singapore
AP746,HKG,Hong Kong International,Hong Kong,China
AP339,DEL,Indira Gandhi International,New Delhi,India
AP133,BOM,Chhatrapati Shivaji,Mumbai,India
AP346,BLR,Kempegowda International,Bengaluru,India
AP706,HYD,Rajiv Gandhi International,Hyderabad,India
AP340,MAA,Chennai International,Chennai,India
AP594,LHR,Heathrow,London,UK
AP466,DXB,Dubai International,Dubai,UAE
AP896,JFK,John F. Kennedy International,New York,USA
AP756,LAX,Los Angeles International,Los Angeles,USA
AP781,FRA,Frankfurt International,Frankfurt,Germany
AP948,CDG,Charles de Gaulle,Paris,France
AP852,SIN,Changi International,Singapore,Singapore
AP623,HKG,Hong Kong International,Hong Kong,China
AP207,DEL,Indira Gandhi International,New Delhi,India
AP894,BOM,Chhatrapati Shivaji,Mumbai,India
AP320,BLR,Kempegowda International,Bengaluru,India
AP819,HYD,Rajiv Gandhi International,Hyderabad,India
AP101,MAA,Chennai International,Chennai,India
AP806,LHR,Heathrow,London,UK
AP202,DXB,Dubai International,Dubai,UAE
AP959,JFK,John F. Kennedy International,New York,USA
AP239,LAX,Los Angeles International,Los Angeles,USA
AP191,FRA,Frankfurt International,Frankfurt,Germany
AP570,CDG,Charles de Gaulle,Paris,France
AP123,SIN,Changi International,Singapore,Singapore
AP725,HKG,Hong Kong International,Hong Kong,China
AP699,DEL,Indira Gandhi International,New Delhi,India
AP821,BOM,Chhatrapati Shivaji,Mumbai,India
AP391,BLR,Kempegowda International,Bengaluru,India
AP390,HYD,Rajiv Gandhi International,Hyderabad,India
AP702,MAA,Chennai International,Chennai,India
AP430,LHR,Heathrow,London,UK
AP998,DXB,Dubai International,Dubai,UAE
AP573,JFK,John F. Kennedy International,New York,USA
AP171,LAX,Los Angeles International,Los Angeles,USA
AP651,FRA,Frankfurt International,Frankfurt,Germany
AP166,CDG,Charles de Gaulle,Paris,France
AP311,SIN,Changi International,Singapore,Singapore
AP360,HKG,Hong Kong International,Hong Kong,China
AP216,DEL,Indira Gandhi International,New Delhi,India
AP162,BOM,Chhatrapati Shivaji,Mumbai,India
AP288,BLR,Kempegowda International,Bengaluru,India
AP980,HYD,Rajiv Gandhi International,Hyderabad,India
AP710,MAA,Chennai International,Chennai,India
AP127,LHR,Heathrow,London,UK
AP546,DXB,Dubai International,Dubai,UAE
AP220,JFK,John F. Kennedy International,New York,USA
AP497,LAX,Los Angeles International,Los Angeles,USA
AP680,FRA,Frankfurt International,Frankfurt,Germany
AP200,CDG,Charles de Gaulle,Paris,France
AP948,SIN,Changi International,Singapore,Singapore
AP826,HKG,Hong Kong International,Hong Kong,China
AP656,DEL,Indira Gandhi International,New Delhi,India
AP882,BOM,Chhatrapati Shivaji,Mumbai,India
AP440,BLR,Kempegowda International,Bengaluru,India
AP317,HYD,Rajiv Gandhi International,Hyderabad,India
AP525,MAA,Chennai International,Chennai,India
AP178,LHR,Heathrow,London,UK
AP158,DXB,Dubai International,Dubai,UAE
AP524,JFK,John F. Kennedy International,New York,USA
AP611,LAX,Los Angeles International,Los Angeles,USA
AP128,FRA,Frankfurt International,Frankfurt,Germany
AP579,CDG,Charles de Gaulle,Paris,France
AP505,SIN,Changi International,Singapore,Singapore
AP992,HKG,Hong Kong International,Hong Kong,China
AP702,DEL,Indira Gandhi International,New Delhi,India
AP486,BOM,Chhatrapati Shivaji,Mumbai,India
AP592,BLR,Kempegowda International,Bengaluru,India
AP106,HYD,Rajiv Gandhi International,Hyderabad,India
AP289,MAA,Chennai International,Chennai,India
AP432,LHR,Heathrow,London,UK
AP824,DXB,Dubai International,Dubai,UAE
AP641,JFK,John F. Kennedy International,New York,USA
AP736,LAX,Los Angeles International,Los Angeles,USA
AP225,FRA,Frankfurt International,Frankfurt,Germany
AP967,CDG,Charles de Gaulle,Paris,France
AP232,SIN,Changi International,Singapore,Singapore
AP586,HKG,Hong Kong International,Hong Kong,China
AP925,DEL,Indira Gandhi International,New Delhi,India
AP207,BOM,Chhatrapati Shivaji,Mumbai,India
AP581,BLR,Kempegowda International,Bengaluru,India
AP592,HYD,Rajiv Gandhi International,Hyderabad,India
AP348,MAA,Chennai International,Chennai,India
AP901,LHR,Heathrow,London,UK
AP261,DXB,Dubai International,Dubai,UAE
AP507,JFK,John F. Kennedy International,New York,USA
AP651,LAX,Los Angeles International,Los Angeles,USA
AP769,FRA,Frankfurt International,Frankfurt,Germany
AP434,CDG,Charles de Gaulle,Paris,France
AP830,SIN,Changi International,Singapore,Singapore
AP998,HKG,Hong Kong International,Hong Kong,China
AP758,DEL,Indira Gandhi International,New Delhi,India
AP606,BOM,Chhatrapati Shivaji,Mumbai,India
AP647,BLR,Kempegowda International,Bengaluru,India
AP883,HYD,Rajiv Gandhi International,Hyderabad,India
AP988,MAA,Chennai International,Chennai,India
AP172,LHR,Heathrow,London,UK
AP161,DXB,Dubai International,Dubai,UAE
AP904,JFK,John F. Kennedy International,New York,USA
AP452,LAX,Los Angeles International,Los Angeles,USA
AP853,FRA,Frankfurt International,Frankfurt,Germany
AP231,CDG,Charles de Gaulle,Paris,France
AP614,SIN,Changi International,Singapore,Singapore
AP707,HKG,Hong Kong International,Hong Kong,China
AP397,DEL,Indira Gandhi International,New Delhi,India
AP164,BOM,Chhatrapati Shivaji,Mumbai,India
AP519,BLR,Kempegowda International,Bengaluru,India
AP934,HYD,Rajiv Gandhi International,Hyderabad,India
AP777,MAA,Chennai International,Chennai,India
AP806,LHR,Heathrow,London,UK
AP664,DXB,Dubai International,Dubai,UAE
AP921,JFK,John F. Kennedy International,New York,USA
AP534,LAX,Los Angeles International,Los Angeles,USA
AP916,FRA,Frankfurt International,Frankfurt,Germany
AP339,CDG,Charles de Gaulle,Paris,France
AP175,SIN,Changi International,Singapore,Singapore
AP612,HKG,Hong Kong International,Hong Kong,China
AP464,DEL,Indira Gandhi International,New Delhi,India
AP480,BOM,Chhatrapati Shivaji,Mumbai,India
AP229,BLR,Kempegowda International,Bengaluru,India
AP778,HYD,Rajiv Gandhi International,Hyderabad,India
AP424,MAA,Chennai International,Chennai,India
AP525,LHR,Heathrow,London,UK
AP569,DXB,Dubai International,Dubai,UAE
AP487,JFK,John F. Kennedy International,New York,USA
AP820,LAX,Los Angeles International,Los Angeles,USA
AP596,FRA,Frankfurt International,Frankfurt,Germany
AP652,CDG,Charles de Gaulle,Paris,France
AP549,SIN,Changi International,Singapore,Singapore
AP724,HKG,Hong Kong International,Hong Kong,China
AP776,DEL,Indira Gandhi International,New Delhi,India
AP102,BOM,Chhatrapati Shivaji,Mumbai,India
AP429,BLR,Kempegowda International,Bengaluru,India
AP858,HYD,Rajiv Gandhi International,Hyderabad,India
AP407,MAA,Chennai International,Chennai,India
AP225,LHR,Heathrow,London,UK
AP182,DXB,Dubai International,Dubai,UAE
AP533,JFK,John F. Kennedy International,New York,USA
AP781,LAX,Los Angeles International,Los Angeles,USA
AP866,FRA,Frankfurt International,Frankfurt,Germany
AP489,CDG,Charles de Gaulle,Paris,France
AP710,SIN,Changi International,Singapore,Singapore
AP195,HKG,Hong Kong International,Hong Kong,China
AP188,DEL,Indira Gandhi International,New Delhi,India
AP466,BOM,Chhatrapati Shivaji,Mumbai,India
AP312,BLR,Kempegowda International,Bengaluru,India
AP395,HYD,Rajiv Gandhi International,Hyderabad,India
AP121,MAA,Chennai International,Chennai,India
AP753,LHR,Heathrow,London,UK
AP424,DXB,Dubai International,Dubai,UAE
AP248,JFK,John F. Kennedy International,New York,USA
AP885,LAX,Los Angeles International,Los Angeles,USA
AP411,FRA,Frankfurt International,Frankfurt,Germany
AP242,CDG,Charles de Gaulle,Paris,France
AP534,SIN,Changi International,Singapore,Singapore
AP963,HKG,Hong Kong International,Hong Kong,China
AP716,DEL,Indira Gandhi International,New Delhi,India
AP886,BOM,Chhatrapati Shivaji,Mumbai,India
AP737,BLR,Kempegowda International,Bengaluru,India
AP521,HYD,Rajiv Gandhi International,Hyderabad,India
AP777,MAA,Chennai International,Chennai,India
AP699,LHR,Heathrow,London,UK
AP907,DXB,Dubai International,Dubai,UAE
AP541,JFK,John F. Kennedy International,New York,USA
AP683,LAX,Los Angeles International,Los Angeles,USA
AP556,FRA,Frankfurt International,Frankfurt,Germany
AP521,CDG,Charles de Gaulle,Paris,France
AP628,SIN,Changi International,Singapore,Singapore
AP537,HKG,Hong Kong International,Hong Kong,China
AP730,DEL,Indira Gandhi International,New Delhi,India
AP905,BOM,Chhatrapati Shivaji,Mumbai,India
AP684,BLR,Kempegowda International,Bengaluru,India
AP935,HYD,Rajiv Gandhi International,Hyderabad,India
AP110,MAA,Chennai International,Chennai,India
AP152,LHR,Heathrow,London,UK
AP578,DXB,Dubai International,Dubai,UAE
AP671,JFK,John F. Kennedy International,New York,USA
AP278,LAX,Los Angeles International,Los Angeles,USA
AP615,FRA,Frankfurt International,Frankfurt,Germany
AP925,CDG,Charles de Gaulle,Paris,France
AP221,SIN,Changi International,Singapore,Singapore
AP509,HKG,Hong Kong International,Hong Kong,China
AP941,DEL,Indira Gandhi International,New Delhi,India
AP112,BOM,Chhatrapati Shivaji,Mumbai,India
AP367,BLR,Kempegowda International,Bengaluru,India
AP217,HYD,Rajiv Gandhi International,Hyderabad,India
AP881,MAA,Chennai International,Chennai,India
AP349,LHR,Heathrow,London,UK
AP607,DXB,Dubai International,Dubai,UAE
AP704,JFK,John F. Kennedy International,New York,USA
AP986,LAX,Los Angeles International,Los Angeles,USA
AP826,FRA,Frankfurt International,Frankfurt,Germany
AP757,CDG,Charles de Gaulle,Paris,France
AP534,SIN,Changi International,Singapore,Singapore
AP377,HKG,Hong Kong International,Hong Kong,China
AP786,DEL,Indira Gandhi International,New Delhi,India
AP142,BOM,Chhatrapati Shivaji,Mumbai,India
AP397,BLR,Kempegowda International,Bengaluru,India
AP679,HYD,Rajiv Gandhi International,Hyderabad,India
AP996,MAA,Chennai International,Chennai,India
AP940,LHR,Heathrow,London,UK
AP592,DXB,Dubai International,Dubai,UAE
AP143,JFK,John F. Kennedy International,New York,USA
AP315,LAX,Los Angeles International,Los Angeles,USA
AP664,FRA,Frankfurt International,Frankfurt,Germany
AP340,CDG,Charles de Gaulle,Paris,France
AP412,SIN,Changi International,Singapore,Singapore
AP197,HKG,Hong Kong International,Hong Kong,China
AP102,DEL,Indira Gandhi International,New Delhi,India
AP344,BOM,Chhatrapati Shivaji,Mumbai,India
AP171,BLR,Kempegowda International,Bengaluru,India
AP996,HYD,Rajiv Gandhi International,Hyderabad,India
AP203,MAA,Chennai International,Chennai,India
AP174,LHR,Heathrow,London,UK
AP478,DXB,Dubai International,Dubai,UAE
AP464,JFK,John F. Kennedy International,New York,USA
AP596,LAX,Los Angeles International,Los Angeles,USA
AP870,FRA,Frankfurt International,Frankfurt,Germany
AP752,CDG,Charles de Gaulle,Paris,France
AP983,SIN,Changi International,Singapore,Singapore
AP592,HKG,Hong Kong International,Hong Kong,China
AP155,DEL,Indira Gandhi International,New Delhi,India
AP171,BOM,Chhatrapati Shivaji,Mumbai,India
AP651,BLR,Kempegowda International,Bengaluru,India
AP327,HYD,Rajiv Gandhi International,Hyderabad,India
AP112,MAA,Chennai International,Chennai,India
AP803,LHR,Heathrow,London,UK
AP774,DXB,Dubai International,Dubai,UAE
AP583,JFK,John F. Kennedy International,New York,USA
AP619,LAX,Los Angeles International,Los Angeles,USA
AP413,FRA,Frankfurt International,Frankfurt,Germany
AP727,CDG,Charles de Gaulle,Paris,France
AP120,SIN,Changi International,Singapore,Singapore
AP616,HKG,Hong Kong International,Hong Kong,China
AP285,DEL,Indira Gandhi International,New Delhi,India
AP868,BOM,Chhatrapati Shivaji,Mumbai,India
AP356,BLR,Kempegowda International,Bengaluru,India
AP454,HYD,Rajiv Gandhi International,Hyderabad,India
AP486,MAA,Chennai International,Chennai,India
AP114,LHR,Heathrow,London,UK
AP800,DXB,Dubai International,Dubai,UAE
AP958,JFK,John F. Kennedy International,New York,USA
AP822,LAX,Los Angeles International,Los Angeles,USA
AP735,FRA,Frankfurt International,Frankfurt,Germany
AP396,CDG,Charles de Gaulle,Paris,France
AP336,SIN,Changi International,Singapore,Singapore
AP255,HKG,Hong Kong International,Hong Kong,China
AP125,DEL,Indira Gandhi International,New Delhi,India
AP222,BOM,Chhatrapati Shivaji,Mumbai,India
AP301,BLR,Kempegowda International,Bengaluru,India
AP145,HYD,Rajiv Gandhi International,Hyderabad,India
AP254,MAA,Chennai International,Chennai,India
AP908,LHR,Heathrow,London,UK
AP943,DXB,Dubai International,Dubai,UAE
AP913,JFK,John F. Kennedy International,New York,USA
AP231,LAX,Los Angeles International,Los Angeles,USA
AP301,FRA,Frankfurt International,Frankfurt,Germany
AP683,CDG,Charles de Gaulle,Paris,France
AP887,SIN,Changi International,Singapore,Singapore
AP754,HKG,Hong Kong International,Hong Kong,China
AP355,DEL,Indira Gandhi International,New Delhi,India
AP765,BOM,Chhatrapati Shivaji,Mumbai,India
AP455,BLR,Kempegowda International,Bengaluru,India
AP377,HYD,Rajiv Gandhi International,Hyderabad,India
AP152,MAA,Chennai International,Chennai,India
AP352,LHR,Heathrow,London,UK
AP482,DXB,Dubai International,Dubai,UAE
AP561,JFK,John F. Kennedy International,New York,USA
AP183,LAX,Los Angeles International,Los Angeles,USA
AP338,FRA,Frankfurt International,Frankfurt,Germany
AP976,CDG,Charles de Gaulle,Paris,France
AP303,SIN,Changi International,Singapore,Singapore
AP883,HKG,Hong Kong International,Hong Kong,China
AP673,DEL,Indira Gandhi International,New Delhi,India
AP366,BOM,Chhatrapati Shivaji,Mumbai,India
AP357,BLR,Kempegowda International,Bengaluru,India
AP597,HYD,Rajiv Gandhi International,Hyderabad,India
AP264,MAA,Chennai International,Chennai,India
AP741,LHR,Heathrow,London,UK
AP578,DXB,Dubai International,Dubai,UAE
AP665,JFK,John F. Kennedy International,New York,USA
AP175,LAX,Los Angeles International,Los Angeles,USA
AP233,FRA,Frankfurt International,Frankfurt,Germany
AP915,CDG,Charles de Gaulle,Paris,France
AP213,SIN,Changi International,Singapore,Singapore
AP710,HKG,Hong Kong International,Hong Kong,China
AP499,DEL,Indira Gandhi International,New Delhi,India
AP765,BOM,Chhatrapati Shivaji,Mumbai,India
AP828,BLR,Kempegowda International,Bengaluru,India
AP944,HYD,Rajiv Gandhi International,Hyderabad,India
AP420,MAA,Chennai International,Chennai,India
AP755,LHR,Heathrow,London,UK
AP951,DXB,Dubai International,Dubai,UAE
AP913,JFK,John F. Kennedy International,New York,USA
AP819,LAX,Los Angeles International,Los Angeles,USA
AP591,FRA,Frankfurt International,Frankfurt,Germany
AP337,CDG,Charles de Gaulle,Paris,France
AP942,SIN,Changi International,Singapore,Singapore
AP478,HKG,Hong Kong International,Hong Kong,China
AP187,DEL,Indira Gandhi International,New Delhi,India
AP429,BOM,Chhatrapati Shivaji,Mumbai,India
AP772,BLR,Kempegowda International,Bengaluru,India
AP394,HYD,Rajiv Gandhi International,Hyderabad,India
AP680,MAA,Chennai International,Chennai,India
AP489,LHR,Heathrow,London,UK
AP149,DXB,Dubai International,Dubai,UAE
AP788,JFK,John F. Kennedy International,New York,USA
AP494,LAX,Los Angeles International,Los Angeles,USA
AP543,FRA,Frankfurt International,Frankfurt,Germany
AP163,CDG,Charles de Gaulle,Paris,France
AP558,SIN,Changi International,Singapore,Singapore
AP821,HKG,Hong Kong International,Hong Kong,China
AP545,DEL,Indira Gandhi International,New Delhi,India
AP519,BOM,Chhatrapati Shivaji,Mumbai,India
